travel_type,rating,label,covid,is_local,aspect_sentiment,topic_2,topic_1,topic_0,topic_5,topic_4,topic_3,overall_textblob_polarity
,5.0,Positive,PreCovid,0,"[[hotel, great, 0], [club, grand, 5], [cake, special, 3], [pool, extra, 4]]",,,0.8,0.5,0.0,0.35714285714285715,0.3904761904761904
,4.0,Positive,PreCovid,0,"[[buffet, normal, 3], [dinner, great, 3]]",,,,,,0.47500000000000003,0.5734126984126985
,4.0,Positive,PreCovid,0,"[[view, great, 4], [pool, nice, 4], [view, great, 4]]",,,,,0.7333333333333334,,0.3125
,4.0,Positive,PreCovid,0,"[[time, last, 2], [place, great, 4], [place, 'still great', 4]]",0.0,,,,0.8,,0.3
,3.0,Neutral,PreCovid,0,"[[pool, swim, 4], [visit, swim, 4], [pool, earli, 4]]",,,,,0.0,,0.2545454545454546
,1.0,Negative,PreCovid,1,"[[pool, 'even swim', 4]]",,,,,0.0,,-0.17694805194805197
,5.0,Positive,PreCovid,1,"[[birthday, famili, 3], [book, experi, 1], [room, high, 1], [day, next, 1], [hotel, sweet, 0], [view, astonish, 4]]",,0.05333333333333334,0.35,,0.0,0.0,0.4466071428571428
family,5.0,Positive,PreCovid,0,"[[area, smaller, 0], [area, 'much smaller', 0], [area, huge, 0]]",,,0.13333333333333336,,,,0.2535714285714286
couple,4.0,Positive,PreCovid,0,"[[hotel, top, 0], [drink, experi, 5], [pool, complex, 4]]",,,0.5,0.0,-0.3,,0.18541666666666667
couple,5.0,Positive,PreCovid,0,"[[love, huge, 5], [love, varieti, 5]]",,,,0.47500000000000003,,,0.3922077922077923
couple,5.0,Positive,PreCovid,0,"[[room, live, 1], [room, live, 1], [night, special, 4], [pool, swim, 4], [help, nice, 2]]",0.6,0.13636363636363635,,,0.17857142857142858,,0.27724489795918367
family,4.0,Positive,PreCovid,0,"[[pool, swim, 4], [room, certain, 1], [hotel, young, 0], [hotel, basic, 0]]",,0.21428571428571427,0.05,,0.0,,0.2267399267399268
family,4.0,Positive,PreCovid,0,"[[check, high, 1], [check, standard, 1]]",,0.08,,,,,0.165
solo,5.0,Positive,PreCovid,0,"[[room, sheer, 1], [room, 'much sheer', 1]]",,0.0,,,,,0.43961038961038956
family,5.0,Positive,PreCovid,0,"[[bed, extra, 1], [check, good, 1], [day, whole, 1], [pool, nearli, 4]]",,0.3,,,0.0,,0.29666666666666663
family,3.0,Neutral,PreCovid,0,"[[room, overal, 1], [room, older, 1], [stay, singl, 2]]",0.0,0.08333333333333333,,,,,0.12606107660455487
couple,5.0,Positive,PreCovid,0,"[[room, best, 1], [bed, clean, 1], [staff, brilliant, 2], [staff, choic, 2]]",0.45,0.6833333333333333,,,,,0.5803921568627453
couple,3.0,Neutral,PreCovid,0,"[[hotel, overal, 0], [stay, celebr, 2], [pool, discov, 4], [staff, least, 2], [hotel, rude, 0], [time, close, 2], [time, open, 2], [time, best, 2], [area, servic, 0], [area, good, 0], [area, sit, 0], [area, free, 0], [hotel, better, 0], [hotel, qualiti, 0], [book, certainli, 1], [book, live, 1]]",0.13999999999999999,0.06818181818181818,0.1625,,0.0,,0.10319865319865322
business,3.0,Neutral,PreCovid,0,"[[top, best, 4], [top, 'well best', 4], [stay, servic, 2]]",0.0,,,,0.75,,0.8333333333333334
family,5.0,Positive,PreCovid,0,"[[room, better, 1], [shop, casual, 0]]",,0.5,-0.5000000000000001,,,,0.32708333333333334
couple,5.0,Positive,PreCovid,0,"[[club, grand, 5], [night, extra, 4], [buffet, great, 3], [buffet, 'ever great', 3], [buffet, select, 3]]",,,,0.5,0.0,0.5333333333333333,0.36873249299719885
couple,2.0,Negative,PreCovid,0,"[[time, open, 2], [time, close, 2], [top, great, 4]]",0.0,,,,0.65,,0.26666666666666666
couple,5.0,Positive,PreCovid,0,"[[floor, big, 4]]",,,,,0.0,,0.19635416666666666
friends,5.0,Positive,PreCovid,1,"[[room, good, 1], [food, servic, 3]]",,0.7,,,,0.0,0.5357142857142857
family,3.0,Neutral,PreCovid,1,"[[garden, spectacular, 4], [book, spectacular, 1], [book, experi, 1]]",,0.3,,,0.6,,0.2733766233766234
friends,4.0,Positive,PreCovid,0,"[[room, longish, 1], [pool, hot, 4]]",,0.0,,,0.25,,0.3243421052631579
family,4.0,Positive,PreCovid,0,"[[pool, swim, 4]]",,,,,0.0,,0.4199074074074074
,5.0,Positive,PreCovid,0,"[[place, quick, 4], [place, nice, 4], [pool, nice, 4], [view, great, 4], [place, good, 4]]",,,,,0.6066666666666667,,0.3333333333333333
family,5.0,Positive,PreCovid,0,"[[time, seventh, 2], [stay, seventh, 2], [time, nice, 2], [team, warmli, 2]]",0.15,,,,,,0.74
family,4.0,Positive,PreCovid,0,"[[view, spectacular, 4], [night, particularli, 4], [floor, nice, 4], [buffet, huge, 3], [pool, overal, 4], [restaur, new, 3]]",,,,,0.3,0.2681818181818182,0.17066197691197696
business,2.0,Negative,PreCovid,0,"[[time, last, 2], [check, clear, 1], [check, long, 1], [place, decent, 4], [place, quick, 4], [place, good, 4], [day, second, 1], [place, great, 4]]",0.0,0.016666666666666673,,,0.5,,0.115
couple,5.0,Positive,PreCovid,0,"[[hotel, special, 0], [hotel, special, 0], [hotel, enough, 0], [room, great, 1], [day, next, 1]]",,0.4,0.2380952380952381,,,,0.3897783251231527
friends,5.0,Positive,PreCovid,0,"[[room, bigger, 1], [room, much, 1], [book, bigger, 1], [staff, good, 2], [view, overal, 4]]",0.7,0.06666666666666667,,,0.0,,0.3375
couple,4.0,Positive,PreCovid,0,"[[room, nice, 1], [pool, honest, 4]]",,0.6,,,0.6,,0.6333333333333333
couple,4.0,Positive,PreCovid,0,"[[breakfast, 'still line', 0], [staff, last, 2], [afternoon, first, 5], [pool, insid, 4], [day, standard, 1], [bed, 'rather hotel', 1], [floor, higher, 4]]",0.0,0.0,0.0,0.25,0.125,,0.18702050264550263
family,5.0,Positive,PreCovid,0,"[[floor, high, 4], [room, footbal, 1]]",,0.0,,,0.16,,0.4840259740259741
family,3.0,Neutral,PreCovid,0,"[[hotel, obvious, 0], [day, cool, 1], [place, lower, 4]]",,0.35,0.0,,0.0,,0.2505059523809524
couple,4.0,Positive,PreCovid,0,"[[staff, complex, 2], [view, good, 4], [pool, top, 4]]",-0.3,,,,0.6,,0.49292929292929283
couple,5.0,Positive,PreCovid,0,"[[night, fun, 4]]",,,,,0.3,,0.47857142857142854
couple,4.0,Positive,PreCovid,0,"[[bed, great, 1], [room, nice, 1], [birthday, nice, 3], [breakfast, nice, 0], [hotel, good, 0], [hotel, good, 0], [hotel, select, 0], [pool, incred, 4], [bay, good, 4]]",,0.7,0.49999999999999994,,0.35,0.6,0.4798076923076922
solo,3.0,Neutral,PreCovid,0,"[[pool, great, 4], [time, late, 2], [time, final, 2], [floor, safe, 4], [room, overal, 1], [room, first, 1], [floor, highest, 4], [place, first, 4], [day, much, 1], [room, ideal, 1], [room, 'far ideal', 1]]",-0.15,0.37,,,0.3875,,0.1821428571428571
family,5.0,Positive,PreCovid,0,"[[room, true, 1], [view, aerial, 4]]",,0.35,,,0.0,,0.3833333333333334
family,5.0,Positive,PreCovid,0,"[[room, first, 1], [restaur, great, 3], [food, cheap, 3], [food, good, 3]]",,0.25,,,,0.6333333333333334,0.4471385281385282
friends,3.0,Neutral,PreCovid,1,"[[pool, quick, 4]]",,,,,0.3333333333333333,,-0.0861111111111111
friends,5.0,Positive,PreCovid,0,"[[bed, cool, 1]]",,0.35,,,,,0.39375
business,4.0,Positive,PreCovid,0,"[[pool, spectacular, 4], [pool, swim, 4], [check, small, 1]]",,-0.25,,,0.3,,0.396875
couple,1.0,Negative,PreCovid,0,"[[hotel, small, 0], [staff, somewher, 2]]",0.0,,-0.25,,,,0.012500000000000011
,4.0,Positive,PreCovid,0,"[[visit, good, 4], [high, smart, 5]]",,,,0.18714285714285714,0.7,,0.3467857142857143
family,4.0,Positive,PreCovid,0,"[[pool, odd, 4], [day, poor, 1], [room, open, 1], [room, safe, 1], [room, nice, 1], [room, much, 1], [room, front, 1], [room, key, 1]]",,0.12857142857142856,,,-0.16666666666666666,,0.193640350877193
business,5.0,Positive,PreCovid,0,"[[night, incred, 4], [visit, 'far fantast', 4]]",,,,,0.05,,0.52
couple,4.0,Positive,PreCovid,0,"[[time, second, 2], [pool, certain, 4], [night, later, 4], [check, much, 1], [pool, experi, 4]]",0.0,0.2,,,0.07142857142857142,,0.19430106257378982
family,5.0,Positive,PreCovid,0,"[[staff, someth, 2], [staff, special, 2], [visit, least, 4]]",0.17857142857142858,,,,-0.3,,0.3153061224489796
,4.0,Positive,PreCovid,0,"[[pool, cool, 4], [view, great, 4], [time, next, 2]]",0.0,,,,0.575,,0.0892857142857143
couple,5.0,Positive,PreCovid,0,"[[time, everi, 2]]",0.0,,,,,,0.31166666666666665
business,2.0,Negative,PreCovid,0,"[[pool, true, 4], [pool, special, 4], [wonder, worth, 2], [hotel, twice, 0], [time, everi, 2]]",0.15,,0.0,,0.35357142857142854,,0.32571428571428573
business,4.0,Positive,PreCovid,0,"[[hotel, better, 0], [hotel, servic, 0], [time, best, 2]]",1.0,,0.25,,,,0.46226190476190476
family,5.0,Positive,PreCovid,1,"[[stay, short, 2], [room, mid, 1], [staff, great, 2], [staff, experi, 2], [staff, servic, 2], [love, great, 5], [hotel, best, 0]]",0.2,0.0,1.0,0.65,,,0.571780303030303
couple,5.0,Positive,PreCovid,0,"[[club, extra, 5], [hotel, huge, 0], [staff, quiet, 2]]",0.0,,0.4000000000000001,0.0,,,0.3000000000000001
family,5.0,Positive,PreCovid,0,"[[club, luggag, 5], [staff, fresh, 2]]",0.3,,,0.0,,,0.3500000000000001
family,4.0,Positive,PreCovid,0,"[[check, chaotic, 1], [check, mad, 1], [room, quick, 1], [day, giddi, 1], [day, first, 1]]",,-0.008333333333333337,,,,,0.013888888888888888
family,4.0,Positive,PreCovid,0,"[[pool, swim, 4], [mall, close, 0], [mall, underground, 0]]",,,0.0,,0.0,,0.29489795918367345
couple,4.0,Positive,PreCovid,1,"[[staff, luggag, 2], [check, earli, 1], [check, late, 1], [time, uninterrupt, 2]]",0.0,-0.15,,,,,0.22053571428571428
,5.0,Positive,PreCovid,0,"[[staff, ill, 2]]",-0.5,,,,,,0.3758333333333333
,1.0,Negative,PreCovid,0,"[[breakfast, extra, 0], [restaur, real, 3]]",,,0.0,,,0.2,0.11923076923076922
,4.0,Positive,PreCovid,0,"[[hotel, servic, 0]]",,,0.0,,,,0.4
,5.0,Positive,PreCovid,0,"[[staff, whole, 2], [love, full, 5], [dine, temperatur, 3], [food, great, 3]]",0.2,,,0.425,,0.4,0.35925324675324677
,4.0,Positive,PreCovid,0,"[[stay, great, 2], [area, mammoth, 0], [area, popular, 0]]",0.8,,0.3,,,,0.16910173160173161
,5.0,Positive,PreCovid,0,"[[place, great, 4], [time, qualiti, 2], [room, extra, 1]]",0.0,0.0,,,0.8,,0.30916666666666665
,5.0,Positive,PreCovid,0,"[[guest, full, 1], [place, servic, 4], [pool, huge, 4]]",,0.35,,,0.20000000000000004,,0.10988095238095238
,1.0,Negative,PreCovid,0,"[[staff, bad, 2], [check, countless, 1], [time, long, 2], [time, sever, 2]]",-0.24999999999999997,0.0,,,,,-0.30357142857142855
family,2.0,Negative,PreCovid,0,"[[room, small, 1], [pool, normal, 4], [pool, full, 4]]",,-0.25,,,0.25,,0.13782051282051283
family,3.0,Neutral,PreCovid,0,"[[room, big, 1], [pool, top, 4]]",,0.0,,,0.5,,0.13333333333333336
family,4.0,Positive,PreCovid,0,"[[view, super, 4], [view, nice, 4]]",,,,,0.4666666666666667,,0.5083333333333333
couple,5.0,Positive,PreCovid,0,"[[night, sever, 4], [time, next, 2]]",0.0,,,,0.0,,0.3208333333333334
couple,4.0,Positive,PreCovid,0,"[[room, great, 1]]",,0.8,,,,,0.22358815426997244
family,3.0,Neutral,PreCovid,0,"[[room, free, 1], [hotel, popular, 0], [pool, 'far mani', 4]]",,0.4,0.6,,0.1,,0.21000000000000002
family,3.0,Neutral,PreCovid,0,"[[stay, second, 2], [room, clean, 1], [room, much, 1]]",0.0,0.2833333333333333,,,,,0.19696969696969696
solo,3.0,Neutral,PreCovid,0,"[[food, local, 3]]",,,,,,0.0,0.30999999999999994
business,4.0,Positive,PreCovid,0,"[[shop, close, 0], [pool, extra, 4], [pool, swim, 4]]",,,0.0,,0.0,,0.3307539682539683
friends,3.0,Neutral,PreCovid,0,"[[room, standard, 1], [room, live, 1], [day, next, 1]]",,0.04545454545454545,,,,,-0.05576923076923078
family,5.0,Positive,PreCovid,0,"[[room, earli, 1], [room, nice, 1], [pool, best, 4], [day, whole, 1], [day, next, 1]]",,0.2,,,1.0,,0.15396825396825398
family,5.0,Positive,PreCovid,0,"[[view, great, 4]]",,,,,0.8,,0.38020833333333337
family,5.0,Positive,PreCovid,1,"[[pool, insid, 4], [visit, bad, 4], [room, twin, 1], [floor, high, 4]]",,0.0,,,-0.17999999999999994,,0.158768115942029
couple,4.0,Positive,PreCovid,0,"[[night, singl, 4]]",,,,,0.0,,0.1469387755102041
couple,5.0,Positive,PreCovid,0,"[[room, swift, 1], [check, usual, 1], [view, nice, 4], [view, 'well nice', 4]]",,-0.125,,,0.6,,0.26269841269841265
couple,2.0,Negative,PreCovid,0,"[[visit, worth, 4], [breakfast, select, 0], [staff, slow, 2]]",-0.30000000000000004,,0.0,,0.3,,0.2663636363636364
couple,5.0,Positive,PreCovid,0,"[[room, grand, 1]]",,0.5,,,,,0.44375000000000003
couple,4.0,Positive,PreCovid,0,"[[pool, pro, 4], [hotel, main, 0]]",,,0.16666666666666666,,0.0,,0.10873015873015872
solo,5.0,Positive,PreCovid,0,"[[visit, fit, 4]]",,,,,0.4,,0.35833333333333334
family,5.0,Positive,PreCovid,1,"[[night, great, 4], [check, fast, 1], [stay, overal, 2], [stay, great, 2]]",0.4,0.2,,,0.8,,0.3851851851851852
family,5.0,Positive,PreCovid,0,"[[staff, swift, 2], [room, standard, 1], [hotel, actual, 0], [night, everi, 4]]",0.0,0.0,0.0,,0.0,,0.251952380952381
friends,5.0,Positive,PreCovid,0,"[[hotel, best, 0], [hotel, spectacular, 0]]",,,0.8,,,,0.4050000000000001
couple,2.0,Negative,PreCovid,0,"[[staff, good, 2], [staff, experi, 2]]",0.35,,,,,,0.15555555555555556
couple,4.0,Positive,PreCovid,0,"[[room, great, 1], [room, onward, 1]]",,0.4,,,,,0.3261904761904762
couple,3.0,Neutral,PreCovid,0,"[[restaur, experi, 3], [restaur, qualiti, 3]]",,,,,,0.0,0.38196969696969696
family,4.0,Positive,PreCovid,0,"[[staff, endless, 2], [staff, nice, 2]]",0.2375,,,,,,0.17916666666666667
friends,5.0,Positive,PreCovid,0,"[[view, straight, 4], [floor, high, 4], [dinner, great, 3], [pool, cheap, 4], [pool, 'also cheap', 4], [night, 'even one', 4]]",,,,,0.23200000000000004,0.8,0.28530303030303034
family,1.0,Negative,PreCovid,0,"[[hotel, first, 0], [room, enough, 1], [pool, go, 4], [room, right, 1], [place, final, 4], [place, new, 4]]",,0.14285714285714285,0.25,,0.04545454545454545,,0.04188311688311688
couple,4.0,Positive,PreCovid,0,"[[hotel, great, 0], [hotel, high, 0]]",,,0.48000000000000004,,,,0.45999999999999996
couple,4.0,Positive,PreCovid,0,"[[hotel, top, 0], [check, late, 1], [area, top, 0], [area, entri, 0], [hotel, actual, 0]]",,-0.3,0.25,,,,0.3016550522648083
,5.0,Positive,PreCovid,0,"[[hotel, best, 0], [place, quiet, 4], [place, ideal, 4]]",,,1.0,,0.45,,0.2929761904761905
business,4.0,Positive,PreCovid,0,"[[view, obvious, 4], [mall, special, 0], [mall, mean, 0], [time, next, 2]]",0.0,,0.022321428571428575,,0.0,,0.21593406593406594
,4.0,Positive,PreCovid,1,"[[visit, second, 4], [mall, nice, 0]]",,,0.6,,0.0,,0.14307359307359305
,3.0,Neutral,PreCovid,0,"[[view, nice, 4], [area, central, 0]]",,,0.0,,0.6,,0.18571428571428572
,3.0,Neutral,PreCovid,0,"[[day, whole, 1]]",,0.2,,,,,0.03249999999999999
,5.0,Positive,PreCovid,0,"[[day, better, 1]]",,0.5,,,,,0.42857142857142855
,5.0,Positive,PreCovid,1,"[[view, nice, 4]]",,,,,0.6,,0.8000000000000002
family,5.0,Positive,PreCovid,0,"[[pool, top, 4], [day, next, 1]]",,0.0,,,0.5,,0.2805291005291006
business,4.0,Positive,PreCovid,0,"[[staff, experi, 2], [pool, great, 4]]",0.0,,,,0.8,,0.36410256410256403
solo,5.0,Positive,PreCovid,0,"[[floor, top, 4], [time, spend, 2]]",0.0,,,,0.5,,0.2571428571428571
couple,5.0,Positive,PreCovid,0,"[[help, incred, 2]]",0.0,,,,,,0.275
family,5.0,Positive,PreCovid,0,"[[room, nice, 1], [room, nice, 1]]",,0.6,,,,,0.36083333333333334
family,5.0,Positive,PreCovid,0,"[[club, grand, 5]]",,,,0.5,,,0.6587500000000001
couple,1.0,Negative,PreCovid,0,"[[view, experi, 4]]",,,,,0.0,,-0.1840277777777778
friends,5.0,Positive,PreCovid,0,"[[night, even, 4], [afternoon, late, 5], [pool, dark, 4], [pool, 'top dark', 4], [night, 'least one', 4]]",,,,-0.3,-0.06875,,0.22019230769230774
friends,5.0,Positive,PreCovid,0,"[[time, great, 2], [area, great, 0]]",0.8,,0.8,,,,0.6049107142857143
couple,5.0,Positive,PreCovid,0,"[[hotel, wrong, 0]]",,,-0.5,,,,0.31354166666666666
family,5.0,Positive,PreCovid,0,"[[hotel, great, 0], [floor, top, 4], [breakfast, sure, 0]]",,,0.65,,0.5,,0.4248299319727892
family,5.0,Positive,PreCovid,0,"[[stay, great, 2], [stay, 'well great', 2]]",0.8,,,,,,0.5821428571428572
couple,3.0,Neutral,PreCovid,0,"[[time, first, 2], [staff, servic, 2], [team, better, 2], [pool, best, 4]]",0.25,,,,1.0,,0.24166666666666667
business,5.0,Positive,PreCovid,0,"[[top, insid, 4], [place, huge, 4]]",,,,,0.45000000000000007,,0.3324242424242424
couple,5.0,Positive,PreCovid,0,"[[time, regular, 2], [recommend, 'even stay', 5], [hotel, small, 0]]",0.0,,-0.25,0.0,,,0.29
friends,2.0,Negative,PreCovid,0,"[[visit, actual, 4], [room, upgrad, 1], [room, 'well upgrad', 1], [view, clean, 4], [help, 'even three', 2]]",0.0,0.0,,,0.18333333333333335,,-0.04219576719576718
couple,2.0,Negative,PreCovid,0,"[[time, second, 2], [time, obvious, 2], [time, last, 2], [shop, everi, 0]]",0.0,,0.0,,,,0.1080357142857143
family,5.0,Positive,PreCovid,1,"[[view, jubile, 4]]",,,,,0.0,,0.2318181818181818
couple,2.0,Negative,PreCovid,0,"[[floor, old, 4], [floor, 'also old', 4], [pool, 'almost cut', 4]]",,,,,0.06666666666666667,,-0.04206349206349206
family,2.0,Negative,PreCovid,0,"[[time, arrang, 2], [room, strong, 1], [room, bad, 1], [room, corridor, 1], [breakfast, rough, 0]]",0.0,-0.08888888888888885,-0.1,,,,-0.06515151515151515
family,3.0,Neutral,PreCovid,0,"[[hotel, new, 0]]",,,0.13636363636363635,,,,0.1792833092833093
couple,5.0,Positive,PreCovid,0,"[[hotel, best, 0]]",,,1.0,,,,0.5657142857142857
family,5.0,Positive,PreCovid,0,"[[staff, fast, 2], [time, daytim, 2], [area, whole, 0]]",0.1,,0.2,,,,0.3153846153846154
couple,5.0,Positive,PreCovid,0,"[[stay, short, 2], [time, 'even wait', 2]]",0.0,,,,,,0.30859375
family,3.0,Neutral,PreCovid,0,"[[tea, 'also tri', 5], [club, free, 5]]",,,,0.2,,,0.15833333333333335
couple,3.0,Neutral,PreCovid,0,"[[pool, huge, 4], [pool, 'sure huge', 4], [enjoy, worth, 5], [room, much, 1]]",,0.2,,0.35,0.42500000000000004,,0.27361111111111114
family,3.0,Neutral,PreCovid,0,"[[mall, high, 0]]",,,0.16,,,,0.30187499999999995
friends,3.0,Neutral,PreCovid,0,"[[hotel, huge, 0], [time, readi, 2], [time, 'often readi', 2], [staff, slow, 2], [staff, 'long slow', 2], [stay, minimum, 2]]",-0.09500000000000001,,0.4000000000000001,,,,0.040196078431372545
family,5.0,Positive,PreCovid,1,"[[staff, 'best stay', 2], [time, special, 2], [thank, famili, 2], [thank, forev, 2]]",0.3392857142857143,,,,,,0.4211038961038961
couple,5.0,Positive,PreCovid,0,"[[view, huge, 4], [pool, top, 4], [hotel, better, 0]]",,,0.5,,0.45000000000000007,,0.4333333333333334
family,3.0,Neutral,PreCovid,0,"[[hotel, huge, 0], [room, great, 1], [pool, nice, 4], [view, great, 4], [staff, big, 2]]",0.0,0.8,0.4000000000000001,,0.7,,0.405
family,5.0,Positive,PreCovid,0,"[[place, neg, 4]]",,,,,0.0,,0.2451239669421488
family,5.0,Positive,PreCovid,0,"[[time, great, 2]]",0.8,,,,,,0.34166666666666673
couple,5.0,Positive,PreCovid,0,"[[staff, pollut, 2], [room, huge, 1]]",0.0,0.4000000000000001,,,,,0.23004658385093169
couple,5.0,Positive,PreCovid,0,"[[staff, spectacular, 2]]",0.6,,,,,,0.5142857142857143
,5.0,Positive,PreCovid,0,"[[time, second, 2]]",0.0,,,,,,0.4
family,3.0,Neutral,PreCovid,0,"[[view, nice, 4], [staff, worth, 2], [pool, swim, 4]]",0.3,,,,0.3,,0.26666666666666666
couple,3.0,Neutral,PreCovid,0,"[[book, honest, 1]]",,0.6,,,,,0.11160714285714289
couple,3.0,Neutral,PreCovid,0,"[[room, distant, 1], [pool, free, 4], [pool, public, 4]]",,-0.1,,,0.2,,0.13984523809523808
friends,3.0,Neutral,PreCovid,0,"[[time, second, 2], [time, last, 2], [check, long, 1], [floor, higher, 4], [room, fair, 1]]",0.0,0.32499999999999996,,,0.25,,0.18412698412698414
couple,3.0,Neutral,PreCovid,0,"[[hotel, nice, 0], [hotel, bad, 0], [hotel, servic, 0]]",,,-0.03333333333333329,,,,0.17343750000000005
business,5.0,Positive,PreCovid,0,"[[place, spellbound, 4]]",,,,,0.0,,0.6666666666666666
couple,5.0,Positive,PreCovid,0,"[[room, live, 1], [view, incred, 4], [check, first, 1], [room, minor, 1], [stay, experi, 2], [time, great, 2], [pool, 'best move', 4], [place, serious, 4], [place, new, 4]]",0.4,0.11212121212121212,,,0.20075757575757577,,0.24105551311433668
family,5.0,Positive,PreCovid,0,"[[room, nice, 1], [pool, small, 4], [pool, experi, 4]]",,0.6,,,-0.125,,0.1583333333333333
family,5.0,Positive,PreCovid,0,"[[view, good, 4]]",,,,,0.7,,0.19999999999999998
couple,4.0,Positive,PreCovid,1,"[[room, major, 1], [time, next, 2], [room, good, 1]]",0.0,0.38125,,,,,0.32604166666666673
friends,5.0,Positive,PreCovid,0,"[[club, free, 5], [afternoon, full, 5], [area, old, 0]]",,,0.1,0.375,,,0.25782019704433495
family,1.0,Negative,PreCovid,0,"[[staff, servic, 2], [hotel, good, 0], [breakfast, unaccept, 0], [pool, nice, 4], [recommend, right, 5], [hotel, skip, 0]]",0.0,,0.2333333333333333,0.2857142857142857,0.6,,0.3356349206349206
friends,4.0,Positive,PreCovid,1,"[[room, long, 1], [pool, top, 4], [food, male, 3]]",,-0.05,,,0.5,0.0,-0.018571428571428572
friends,1.0,Negative,PreCovid,0,"[[hotel, nice, 0], [hotel, servic, 0], [pool, nice, 4], [visit, last, 4], [visit, 'right last', 4], [visit, third, 4], [day, nice, 1]]",,0.6,0.3,,0.18571428571428572,,0.1357142857142857
couple,4.0,Positive,PreCovid,0,"[[stay, great, 2], [room, new, 1], [room, nice, 1], [room, high, 1], [room, great, 1], [pool, nice, 4]]",0.8,0.4240909090909091,,,0.6,,0.3333280766852196
couple,5.0,Positive,PreCovid,0,"[[visit, 'extra cost', 4], [visit, main, 4], [worth, nice, 4]]",,,,,0.20555555555555552,,0.29540816326530617
couple,3.0,Neutral,PreCovid,0,"[[day, astonish, 1], [book, chaotic, 1], [floor, top, 4]]",,0.0,,,0.5,,0.35114285714285715
couple,5.0,Positive,PreCovid,0,"[[hotel, 'least awesom', 0]]",,,-0.3,,,,0.4666666666666667
friends,4.0,Positive,PreCovid,0,"[[place, top, 4], [pool, top, 4]]",,,,,0.5,,0.2538461538461539
,3.0,Neutral,PreCovid,0,"[[pool, quick, 4]]",,,,,0.3333333333333333,,0.2848484848484849
couple,4.0,Positive,PreCovid,0,"[[book, posh, 1], [book, giant, 1], [night, last, 4], [bed, better, 1], [view, nice, 4], [view, spectacular, 4]]",,0.16666666666666666,,,0.39999999999999997,,0.2331313131313131
friends,5.0,Positive,PreCovid,0,"[[time, extra, 2], [check, special, 1], [check, 'even special', 1]]",0.0,0.35714285714285715,,,,,0.35809523809523813
family,5.0,Positive,PreCovid,0,"[[hotel, huge, 0], [breakfast, spectacular, 0], [pool, experienc, 4], [time, everi, 2], [staff, huge, 2], [staff, 'even huge', 2], [restaur, special, 3], [night, old, 4], [night, last, 4]]",0.2666666666666667,,0.5,,0.03333333333333333,0.35714285714285715,0.3895238095238095
solo,4.0,Positive,PreCovid,0,"[[view, modern, 4], [view, great, 4], [night, good, 4], [hotel, modern, 0], [view, great, 4], [floor, top, 4], [time, best, 2], [dinner, romant, 3]]",1.0,,0.2,,0.6,0.0,0.5166666666666667
business,4.0,Positive,PreCovid,0,"[[hotel, viral, 0], [room, enough, 1], [room, soundproof, 1], [room, exact, 1], [room, leav, 1], [room, unus, 1], [room, 'much unus', 1], [room, empti, 1], [room, front, 1], [room, nice, 1], [staff, behold, 2], [staff, everi, 2]]",0.0,0.11666666666666667,0.0,,,,0.175746151996152
friends,5.0,Positive,PreCovid,0,"[[top, incred, 4], [top, full, 4]]",,,,,0.4625,,0.4785714285714286
business,4.0,Positive,PreCovid,0,"[[visit, select, 4], [visit, 'wide select', 4], [visit, short, 4]]",,,,,-0.03333333333333333,,0.2599489795918367
couple,5.0,Positive,PreCovid,0,"[[bed, special, 1], [view, great, 4], [pool, overnight, 4]]",,0.35714285714285715,,,0.4,,0.28003663003663
friends,5.0,Positive,PreCovid,0,"[[pool, spectacular, 4], [view, spectacular, 4]]",,,,,0.6,,0.36153846153846153
family,5.0,Positive,PreCovid,0,"[[room, 'well plenti', 1], [pool, nice, 4], [pool, top, 4], [view, excel, 4]]",,0.0,,,0.3666666666666667,,0.5928571428571429
family,4.0,Positive,PreCovid,0,"[[pool, ye, 4], [room, back, 1], [check, nice, 1]]",,0.3,,,0.0,,0.2383387445887446
family,4.0,Positive,PreCovid,0,"[[time, good, 2]]",0.7,,,,,,0.611111111111111
solo,4.0,Positive,PreCovid,0,"[[time, first, 2], [stay, best, 2]]",0.625,,,,,,0.36180555555555555
family,5.0,Positive,PreCovid,0,"[[hotel, great, 0], [hotel, round, 0], [staff, 'best team', 2], [staff, everi, 2]]",0.5,,0.30000000000000004,,,,0.4125
business,5.0,Positive,PreCovid,0,"[[night, normal, 4]]",,,,,0.15,,0.29166666666666663
family,4.0,Positive,PreCovid,0,"[[room, 'anywher citi', 1], [room, modern, 1], [room, huge, 1], [night, extra, 4], [time, much, 2], [hotel, good, 0], [hotel, choic, 0], [hotel, overal, 0], [hotel, modern, 0]]",0.2,0.20000000000000004,0.22499999999999998,,0.0,,0.31649305555555557
couple,5.0,Positive,PreCovid,0,"[[book, celebr, 1], [floor, higher, 4], [view, nice, 4], [help, nice, 2], [time, easi, 2]]",0.3,0.0,,,0.425,,0.3865591397849462
family,3.0,Neutral,PreCovid,0,"[[floor, due, 4], [floor, wet, 4], [hotel, someth, 0]]",,,0.0,,-0.1125,,0.1255952380952381
couple,5.0,Positive,PreCovid,0,"[[staff, happier, 2]]",0.0,,,,,,0.5523809523809524
